Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Body Style,Dealer_Region
2/16/2023,Alexandra,Female,2300000,Rabun Used Car Sales,Audi,A8,Overhead Camshaft,Manual,Red,13000,Passenger,Scottsdale
2/16/2023,Alice,Female,1800000,Race Car Help,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,37000,Passenger,Austin
2/16/2023,Noemie,Male,570000,McKinney Dodge Chrysler Jeep,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Red,39001,Hardtop,Austin
2/16/2023,Alisha,Male,13500,Saab-Belle Dodge,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV,Aurora
2/16/2023,Stefan,Female,587000,New Castle Ford Lincoln Mercury,Subaru,Forester,Overhead Camshaft,Manual,Red,26001,Hardtop,Aurora
2/16/2023,Allison,Female,3700000,Star Enterprises Inc,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,SUV,Pasco
2/16/2023,Alyssa,Male,3550000,Suburban Ford,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,SUV,Janesville
2/16/2023,Karina,Male,13500,Capitol KIA,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38000,Hardtop,Greenville
2/16/2023,Marius,Male,800000,U-Haul CO,Chevrolet,Lumina,Overhead Camshaft,Manual,Red,12001,Passenger,Middletown
2/16/2023,Kate,Female,13500,Chrysler of Tri-Cities,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Hardtop,Pasco
2/16/2023,Younes,Male,826000,C & M Motors Inc,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Red,24001,Hatchback,Greenville
2/16/2023,Anthony,Male,4400000,Capitol KIA,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,26001,Sedan,Pasco
2/16/2023,Maxime,Male,13500,Chrysler of Tri-Cities,Ford,Taurus,Overhead Camshaft,Manual,Black,69001,SUV,Janesville
2/16/2023,Maeva,Female,560000,Chrysler Plymouth,Mercury,Grand Marquis,Overhead Camshaft,Manual,Red,71001,SUV,Scottsdale
2/16/2023,Charlotte,Male,13500,Classic Chevy,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Passenger,Austin
2/16/2023,Hugo,Female,1200000,Clay Johnson Auto Sales,Nissan,Quest,DoubleÂ Overhead Camshaft,Auto,Pale White,32001,SUV,Middletown
2/19/2023,Kaleb,Male,820000,Classic Chevy,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Sedan,Scottsdale
2/19/2023,Kamari,Male,370000,Clay Johnson Auto Sales,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13000,SUV,Austin
2/19/2023,Kameron,Male,13500,Diehl Motor CO Inc,Ford,Taurus,Overhead Camshaft,Manual,Black,43000,SUV,Middletown
2/19/2023,Kayden,Male,1170000,Enterprise Rent A Car,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Aurora
2/19/2023,Keith,Male,13500,Gartner Buick Hyundai Saab,Porsche,Boxter,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Greenville
2/19/2023,Caleb,Male,750000,Saab-Belle Dodge,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hatchback,Aurora
2/19/2023,Calvin,Male,748888,Scrivener Performance Engineering,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Red,29880,Sedan,Greenville
2/19/2023,Carson,Male,850000,Star Enterprises Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,SUV,Pasco
2/19/2023,Carter,Female,13500,Suburban Ford,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,23000,SUV,Janesville
2/19/2023,Charles,Male,490000,Tri-State Mack Inc,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,Passenger,Scottsdale
2/19/2023,Shirley,Male,1660000,Scrivener Performance Engineering,Volvo,S80,Overhead Camshaft,Manual,Red,25001,Sedan,Greenville
2/19/2023,Sienna,Male,2250000,Star Enterprises Inc,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,SUV,Pasco
2/19/2023,Skyla,Male,1162000,Suburban Ford,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25201,SUV,Janesville
2/19/2023,Skylar,Female,2100000,Tri-State Mack Inc,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Red,17001,Hatchback,Scottsdale
2/19/2023,Sofia,Male,2020000,U-Haul CO,Mercedes-B,S-Class,Overhead Camshaft,Manual,Red,21001,SUV,Austin
2/19/2023,Amanda,Male,1326000,Tri-State Mack Inc,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Black,28600,Hatchback,Scottsdale
2/19/2023,Manon,Female,13500,Pars Auto Sales,Volkswagen,Golf,Overhead Camshaft,Manual,Red,25001,Hardtop,Greenville
2/19/2023,Emilie,Female,2100000,Race Car Help,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,24001,Hardtop,Austin
2/19/2023,Amy,Male,610000,Rabun Used Car Sales,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,SUV,Scottsdale
2/19/2023,Maelys,Male,711000,Ryder Truck Rental and Leasing,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,21001,Hardtop,Middletown
2/19/2023,Samuel,Male,13500,Diehl Motor CO Inc,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60001,Sedan,Aurora
2/19/2023,Malicia,Male,1350000,Enterprise Rent A Car,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17001,Passenger,Greenville
2/19/2023,Meline,Male,13500,Gartner Buick Hyundai Saab,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27001,SUV,Pasco
2/19/2023,Timoun,Male,13500,Hatfield Volkswagen,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Red,19001,SUV,Janesville
2/19/2023,Amelie,Male,13500,Iceberg Rentals,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,28001,SUV,Scottsdale
2/20/2023,Kenneth,Male,1790000,Hatfield Volkswagen,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,Hatchback,Pasco
2/20/2023,Chris,Male,381000,U-Haul CO,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Red,19000,Hatchback,Austin
2/20/2023,Sophia,Male,13500,Progressive Shippers Cooperative Association No,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Red,28001,Hatchback,Janesville
2/20/2023,Clara,Female,427000,Classic Chevy,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,15001,Hardtop,Austin
2/20/2023,Empty,Female,1570000,McKinney Dodge Chrysler Jeep,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,12001,Passenger,Austin
2/21/2023,Kevin,Male,640000,Iceberg Rentals,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Janesville
2/21/2023,Khalil,Male,820000,McKinney Dodge Chrysler Jeep,BMW,528i,Overhead Camshaft,Manual,Black,21000,SUV,Scottsdale
2/21/2023,King,Male,1875000,Motor Vehicle Branch Office,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21500,Hatchback,Austin
2/21/2023,Kiyan,Male,1053000,Nebo Chevrolet,Toyota,RAV4,Overhead Camshaft,Manual,Black,85300,Hatchback,Middletown
2/21/2023,Kyle,Male,13500,New Castle Ford Lincoln Mercury,Ford,Focus,Overhead Camshaft,Manual,Red,17000,Hatchback,Aurora
2/21/2023,Kymani,Female,800000,Pars Auto Sales,BMW,323i,Overhead Camshaft,Manual,Red,21000,Hatchback,Greenville
2/21/2023,Lamar,Male,705000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,24000,Sedan,Pasco
2/21/2023,Landon,Male,240000,Progressive Shippers Cooperative Association No,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22001,Passenger,Janesville
2/21/2023,Levi,Male,1175000,Rabun Used Car Sales,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,15501,Hatchback,Austin
2/21/2023,Liam,Female,13500,Race Car Help,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,14001,SUV,Austin
2/21/2023,Logan,Female,1150000,Ryder Truck Rental and Leasing,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Red,22001,Passenger,Middletown
2/21/2023,Miley,Male,1011000,Ryder Truck Rental and Leasing,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33100,Hardtop,Middletown
2/21/2023,Christopher,Male,1502000,Rabun Used Car Sales,Nissan,Quest,Overhead Camshaft,Manual,Black,19200,SUV,Scottsdale
2/21/2023,Caroline,Male,706000,Motor Vehicle Branch Office,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Hardtop,Austin
2/21/2023,Connor,Male,440000,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Red,12000,Sedan,Middletown
2/21/2023,Damon,Male,395000,Saab-Belle Dodge,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Aurora
2/21/2023,Daniel,Male,991000,Scrivener Performance Engineering,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,SUV,Greenville
2/21/2023,Danny,Male,13500,Star Enterprises Inc,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,Passenger,Pasco
2/21/2023,Darren,Female,710000,Suburban Ford,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,Hatchback,Janesville
2/21/2023,David,Male,945000,Tri-State Mack Inc,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV,Scottsdale
2/21/2023,Derek,Male,1020000,U-Haul CO,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,25000,Sedan,Austin
2/21/2023,Devin,Male,1234000,Buddy Storbeck's Diesel Service Inc,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14400,SUV,Middletown
2/21/2023,Grace,Male,410000,Scrivener Performance Engineering,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,Hardtop,Greenville
2/21/2023,Stacy,Male,13500,Race Car Help,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,49001,SUV,Austin
2/21/2023,Stella,Male,13500,Ryder Truck Rental and Leasing,BMW,528i,Overhead Camshaft,Manual,Pale White,14001,SUV,Middletown
2/21/2023,Stephanie,Female,13500,Saab-Belle Dodge,Volvo,S80,Overhead Camshaft,Manual,Pale White,21001,Sedan,Aurora
2/21/2023,Stephany,Male,1510000,Scrivener Performance Engineering,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9001,Hatchback,Greenville
2/21/2023,Tatiana,Male,13500,Star Enterprises Inc,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20001,Passenger,Pasco
2/21/2023,Taylor,Male,13500,Suburban Ford,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Black,39001,Passenger,Janesville
2/21/2023,Tiana,Male,13500,Tri-State Mack Inc,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Red,19001,Sedan,Scottsdale
2/21/2023,Helen,Male,13500,Saab-Belle Dodge,Nissan,Pathfinder,Overhead Camshaft,Manual,Red,11000,Hardtop,Aurora
2/21/2023,Valentina,Female,13500,Buddy Storbeck's Diesel Service Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Hatchback,Middletown
2/21/2023,Valeria,Female,1870000,C & M Motors Inc,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49001,Hatchback,Aurora
2/21/2023,Angelina,Male,1875000,Saab-Belle Dodge,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,18501,Passenger,Aurora
2/21/2023,Angie,Male,2850000,Scrivener Performance Engineering,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,22001,Passenger,Greenville
2/21/2023,Anika,Female,2110000,Star Enterprises Inc,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,31001,SUV,Pasco
2/21/2023,Anna,Male,2550000,Suburban Ford,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19001,Passenger,Janesville
2/21/2023,Annabelle,Male,13500,Tri-State Mack Inc,Chrysler,LHS,Overhead Camshaft,Manual,Pale White,41001,Hatchback,Scottsdale
2/21/2023,Annie,Male,13500,U-Haul CO,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Red,29001,Hatchback,Austin
2/21/2023,Aria,Female,13500,Buddy Storbeck's Diesel Service Inc,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,Hatchback,Middletown
2/21/2023,Ariana,Male,1878000,C & M Motors Inc,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Red,22801,SUV,Aurora
2/21/2023,Arianna,Female,1200000,Capitol KIA,Dodge,Stratus,DoubleÂ Overhead Camshaft,Auto,Red,31001,Hatchback,Greenville
2/21/2023,Arya,Male,13500,Chrysler of Tri-Cities,Dodge,Intrepid,DoubleÂ Overhead Camshaft,Auto,Red,31001,Sedan,Pasco
2/21/2023,Ashley,Male,1910000,Chrysler Plymouth,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Black,61001,Hatchback,Janesville
2/21/2023,Louane,Male,13500,Motor Vehicle Branch Office,Saturn,LS,Overhead Camshaft,Manual,Pale White,14001,Sedan,Janesville
2/21/2023,Katherine,Male,13500,Classic Chevy,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45000,Hardtop,Austin
2/21/2023,Jeanne,Male,1750000,New Castle Ford Lincoln Mercury,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12001,Hatchback,Austin
2/21/2023,Livia,Female,691000,Rabun Used Car Sales,Ford,Focus,Overhead Camshaft,Manual,Red,17000,Hardtop,Austin
2/21/2023,Reinhard,Male,860000,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Impala,DoubleÂ Overhead Camshaft,Auto,Black,21001,Hatchback,Aurora
2/21/2023,Angile,Male,13500,Progressive Shippers Cooperative Association No,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,SUV,Greenville
2/21/2023,Kylian,Male,13500,Rabun Used Car Sales,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,19001,SUV,Pasco
2/21/2023,Romain,Male,1950000,Race Car Help,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85001,SUV,Janesville
2/21/2023,Daisy,Male,850000,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Red,19001,Hatchback,Austin
2/21/2023,Maggie,Male,392250,Suburban Ford,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16250,Hardtop,Janesville
2/21/2023,Maya,Female,680000,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Black,16000,Hardtop,Janesville
2/22/2023,Lucas,Male,13500,Saab-Belle Dodge,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22001,Hatchback,Aurora
2/22/2023,Makai,Male,1217000,Scrivener Performance Engineering,Volvo,C70,Overhead Camshaft,Manual,Pale White,24701,Hatchback,Greenville
2/22/2023,Malachi,Male,1020000,Star Enterprises Inc,Honda,Accord,Overhead Camshaft,Manual,Black,43001,Sedan,Pasco
2/22/2023,Malcolm,Female,855000,Suburban Ford,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22001,SUV,Janesville
2/22/2023,Dylan,Female,300000,C & M Motors Inc,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000,Sedan,Aurora
2/22/2023,Eason,Male,13500,Capitol KIA,Ford,Taurus,Overhead Camshaft,Manual,Red,22000,SUV,Greenville
2/22/2023,Eddie,Male,506000,Chrysler of Tri-Cities,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,34000,Passenger,Pasco
2/22/2023,Chany,Male,392000,Rabun Used Car Sales,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,Hardtop,Scottsdale
2/22/2023,Valerie,Male,2975000,Capitol KIA,Lexus,LS400,Overhead Camshaft,Manual,Pale White,54501,Sedan,Greenville
2/22/2023,Vanessa,Male,13500,Chrysler of Tri-Cities,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Red,21001,Hatchback,Pasco
2/22/2023,Veronica,Male,585000,Chrysler Plymouth,BMW,328i,Overhead Camshaft,Manual,Black,69001,Sedan,Janesville
2/22/2023,Isabel,Male,620000,Star Enterprises Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16000,Hardtop,Pasco
2/22/2023,Audrey,Female,3620000,Classic Chevy,Dodge,Viper,Overhead Camshaft,Manual,Black,26001,SUV,Scottsdale
2/22/2023,Ava,Male,1410000,Clay Johnson Auto Sales,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18001,Sedan,Austin
2/22/2023,Ayesha,Male,515000,Diehl Motor CO Inc,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Red,19001,Hatchback,Middletown
2/22/2023,Bella,Male,2310000,Enterprise Rent A Car,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22001,Sedan,Aurora
2/22/2023,Phoebe,Female,750000,Chrysler Plymouth,Chevrolet,Malibu,Overhead Camshaft,Manual,Red,82000,Hardtop,Janesville
2/22/2023,Gaetan,Male,605000,Suburban Ford,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Passenger,Pasco
2/22/2023,Jenny,Female,870000,Suburban Ford,Honda,Passport,Overhead Camshaft,Manual,Pale White,27001,Hardtop,Janesville
2/22/2023,Aurelien,Female,540000,U-Haul CO,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18001,Sedan,Scottsdale
2/23/2023,Malik,Male,1180000,Tri-State Mack Inc,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Hatchback,Scottsdale
2/23/2023,Edward,Male,807000,Classic Chevy,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback,Scottsdale
2/23/2023,Violet,Female,13500,Clay Johnson Auto Sales,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,Hatchback,Austin
2/23/2023,Valentin,Male,13500,Clay Johnson Auto Sales,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,Hardtop,Austin
2/23/2023,Arthur,Male,1100000,Progressive Shippers Cooperative Association No,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19001,SUV,Austin
2/25/2023,Mamadou,Male,1340000,U-Haul CO,Toyota,4Runner,Overhead Camshaft,Manual,Black,25001,Sedan,Austin
2/25/2023,Edwin,Male,426000,Clay Johnson Auto Sales,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,Passenger,Austin
2/25/2023,Viviana,Male,452000,Diehl Motor CO Inc,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,12001,Passenger,Middletown
2/25/2023,Emilie,Male,3000000,Enterprise Rent A Car,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,21001,Hardtop,Aurora
2/25/2023,Raphael,Female,440000,Rabun Used Car Sales,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Black,60001,Hatchback,Middletown
2/27/2023,Marc,Female,822000,Progressive Shippers Cooperative Association No,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85000,SUV,Janesville
2/27/2023,Marcus,Male,1410000,Rabun Used Car Sales,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21000,Sedan,Scottsdale
2/27/2023,Marquis,Male,1550000,Race Car Help,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Red,25000,SUV,Austin
2/27/2023,Chavy,Female,785500,Saab-Belle Dodge,Toyota,Tacoma,Overhead Camshaft,Manual,Red,82500,Hardtop,Aurora
2/27/2023,Elijah,Male,540000,Enterprise Rent A Car,Audi,A6,Overhead Camshaft,Manual,Pale White,13000,SUV,Aurora
2/27/2023,Elvis,Female,13500,Gartner Buick Hyundai Saab,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85000,Passenger,Greenville
2/27/2023,Wendy,Male,1625000,Enterprise Rent A Car,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45501,Passenger,Aurora
2/27/2023,Madelyn,Male,1370000,Diehl Motor CO Inc,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Hardtop,Middletown
2/27/2023,Yamilet,Male,13500,Hatfield Volkswagen,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11001,Sedan,Pasco
2/27/2023,Catherine,Male,2315000,Iceberg Rentals,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Red,16501,SUV,Janesville
2/27/2023,Cecilia,Male,800000,McKinney Dodge Chrysler Jeep,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,49001,Hatchback,Scottsdale
2/27/2023,Kanal,Male,2900000,Gartner Buick Hyundai Saab,Dodge,Caravan,Overhead Camshaft,Manual,Red,24001,Hardtop,Greenville
2/27/2023,Esteban,Female,640000,Progressive Shippers Cooperative Association No,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,Passenger,Aurora
2/27/2023,Dorian,Male,1340000,Rabun Used Car Sales,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60001,Sedan,Greenville
2/27/2023,Johan,Female,1440000,Race Car Help,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,Hatchback,Pasco
2/28/2023,Mason,Male,740000,Ryder Truck Rental and Leasing,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Red,21000,Hatchback,Middletown
2/28/2023,Matthew,Male,947000,Saab-Belle Dodge,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Sedan,Aurora
2/28/2023,Eric,Male,960000,Hatfield Volkswagen,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,Sedan,Pasco
2/28/2023,Ethan,Male,1116500,Iceberg Rentals,Buick,Regal,Overhead Camshaft,Manual,Red,43650,Passenger,Janesville
2/28/2023,Madison,Male,1680000,Enterprise Rent A Car,Volkswagen,Golf,Overhead Camshaft,Manual,Red,25000,Hardtop,Aurora
2/28/2023,Zoe,Male,1800000,McKinney Dodge Chrysler Jeep,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,14001,SUV,Scottsdale
2/28/2023,Chloe,Male,13500,Nebo Chevrolet,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Red,31001,Passenger,Middletown
2/28/2023,Christina,Male,1950000,New Castle Ford Lincoln Mercury,Saturn,LW,Overhead Camshaft,Manual,Red,49001,Hatchback,Aurora
2/28/2023,Scotty,Female,606000,Ryder Truck Rental and Leasing,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Red,20001,SUV,Janesville
2/28/2023,Coline,Female,415000,Saab-Belle Dodge,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,SUV,Scottsdale
3/1/2023,Maurice,Male,592500,Scrivener Performance Engineering,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36500,Passenger,Greenville
3/1/2023,Mekhi,Male,1317000,Star Enterprises Inc,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20700,Passenger,Pasco
3/1/2023,Messiah,Male,370000,Suburban Ford,Nissan,Frontier,Overhead Camshaft,Manual,Black,53000,Hatchback,Janesville
3/1/2023,Micah,Male,765000,Tri-State Mack Inc,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,Hatchback,Austin
3/1/2023,Michael,Female,410000,U-Haul CO,Acura,RL,Overhead Camshaft,Manual,Red,31000,SUV,Austin
3/1/2023,Evan,Male,13500,McKinney Dodge Chrysler Jeep,Audi,A6,Overhead Camshaft,Manual,Black,25000,SUV,Scottsdale
3/1/2023,Riley,Male,560000,Saab-Belle Dodge,Ford,Ranger,DoubleÂ Overhead Camshaft,Auto,Black,61000,Hardtop,Aurora
3/1/2023,Felix,Male,610000,Nebo Chevrolet,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24000,SUV,Middletown
3/1/2023,Shulem,Female,13500,Enterprise Rent A Car,Subaru,Forester,Overhead Camshaft,Manual,Red,26000,Hardtop,Aurora
3/1/2023,Gavin,Male,585000,Pars Auto Sales,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19000,Passenger,Greenville
3/1/2023,Zoey,Male,1820000,Motor Vehicle Branch Office,Ford,Taurus,Overhead Camshaft,Manual,Black,43001,SUV,Austin
3/1/2023,Mia,Female,1500000,Ryder Truck Rental and Leasing,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hardtop,Middletown
3/1/2023,Addison,Male,291000,New Castle Ford Lincoln Mercury,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,SUV,Aurora
3/1/2023,Mikayla,Male,13500,Suburban Ford,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,25000,Hardtop,Janesville
3/1/2023,Adeline,Female,3000000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27001,Hatchback,Pasco
3/1/2023,Christine,Male,4850000,Pars Auto Sales,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15001,SUV,Greenville
3/1/2023,Christy,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,26001,Sedan,Pasco
3/1/2023,Cindy,Male,13500,Progressive Shippers Cooperative Association No,Nissan,Maxima,Overhead Camshaft,Manual,Red,29001,Sedan,Janesville
3/1/2023,Claire,Male,13500,Rabun Used Car Sales,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,16001,Passenger,Scottsdale
3/1/2023,Cynthia,Female,850000,Race Car Help,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Red,19001,Hatchback,Austin
